transaction_id,customer_id,account_id,customer_name,customer_email,account_age_days,timestamp,amount,currency,merchant_category,merchant_id,channel,device_id,ip_country,home_country,is_new_device,destination_account_age_days,auth_status,label,attack_type,distinct_merchants_touched,decline_rate,is_micro_auth,chain_id,event_sequence_position,time_since_previous_event_sec
txn_3ea4213c564d43,cust_c630849706,acc_f01a32948548,Myra Khan,myra.khan89@proton.me,1497,2026-06-11T07:44:23,124.93,INR,electronics,merch_000bc083,card_not_present,dev_ffq0nezh1u,IN,IN,False,,approved,0,,1,0.0,False,,,
txn_e6a4ad74cad041,cust_399a5578a8,acc_34ac5def1a78,Arjun Iyer,arjun.iyer100@yahoo.com,1980,2026-06-11T07:47:10,35.39,INR,grocery,merch_bdc23ad1,card_not_present,dev_2p0zr514jl,IN,IN,False,,approved,0,,1,0.0,False,,,
txn_4f80551d9f664c,cust_e413f294c9,acc_a5c3b545e80b,Rohan Reddy,rohan.reddy552@proton.me,1674,2026-06-11T07:48:22,17.41,INR,entertainment,merch_10fbfa98,card_not_present,dev_67ht2ibtrv,IN,IN,False,,approved,0,,1,0.0,False,,,
txn_a465fdcfcb0f4f,cust_20f84f993c,acc_b7d8cbe79614,Aditya Verma,aditya.verma580@outlook.com,32,2026-06-11T07:51:38,68.47,INR,ecommerce_general,merch_cc0a95e9,card_not_present,dev_gpo1qmutwx,AE,IN,True,,approved,0,,1,0.0,False,,,
txn_49f03224f25b4e,cust_cf3f8c1054,acc_201b98d436cd,Myra Reddy,myra.reddy29@outlook.com,137,2026-06-11T07:55:46,28.22,INR,grocery,merch_6b9dee84,card_not_present,dev_cymhui99ll,IN,IN,False,,approved,0,,1,0.0,False,,,
txn_32997d2d2bd844,cust_486e71cdb2,acc_bff156d6dd7f,Pooja Das,pooja.das694@yahoo.com,2337,2026-06-11T07:58:37,31.22,INR,grocery,merch_e251a395,card_not_present,dev_t60o3ju550,IN,IN,False,,approved,0,,1,0.0,False,,,
txn_38c18d17c5ca4b,cust_db3990fa3e,acc_9fb8830d10b6,Kabir Patel,kabir.patel162@outlook.com,553,2026-06-11T08:13:28,15.38,INR,entertainment,merch_39899c43,app_transfer,dev_3xoleyrvxo,IN,IN,False,,approved,0,,1,0.0,False,,,
txn_e0c0680e87224f,cust_2e828baa8c,acc_fd5a7186f4a8,Diya Rao,diya.rao518@outlook.com,1974,2026-06-11T08:18:03,1.0,INR,food_delivery,merch_0a50021e,card_not_present,dev_a6azh7pgsr,IN,IN,False,,approved,0,,1,0.0,False,,,
txn_03a1ea84134c44,cust_0c289fb3be,acc_ced6789d7d39,Aarav Rao,aarav.rao607@outlook.com,2138,2026-06-11T08:18:15,16.46,INR,food_delivery,merch_91a11139,card_present,dev_ejl0ti4nrb,IN,IN,False,,approved,0,,1,0.0,False,,,
txn_9ec4cb86021f44,cust_4f3522f7a5,acc_483dd0e6beea,Simran Mehta,simran.mehta681@proton.me,2073,2026-06-11T08:19:03,11.0,INR,grocery,merch_b696166c,app_transfer,dev_8iqfvapr4w,IN,IN,False,,approved,0,,1,0.0,False,,,
txn_f51eb4fdada54a,cust_d2f8151ff3,acc_15a024865dd5,Rahul Mehta,rahul.mehta426@yahoo.com,1595,2026-06-11T08:20:02,21.47,INR,grocery,merch_09337b81,card_not_present,dev_jw9bfc0xef,IN,IN,False,,approved,0,,1,0.0,False,,,
txn_2eb62cc14d2f47,cust_235c4d3744,acc_864cd44968f1,Karan Iyer,karan.iyer276@outlook.com,2128,2026-06-11T08:20:40,7.18,INR,food_delivery,merch_f9849a01,app_transfer,dev_44g23tyifj,IN,IN,False,,approved,0,,1,0.0,False,,,
txn_be014fb9c0d14a,cust_73cecb1efa,acc_f1946e9c0a6a,Vivaan Nair,vivaan.nair37@proton.me,1802,2026-06-11T08:27:31,24.85,INR,apparel,merch_eae5bc50,card_present,dev_1yktj82is1,IN,IN,False,,approved,0,,1,0.0,False,,,
txn_fa79d958257a4c,cust_69edd4803a,acc_c5ae55aca917,Saanvi Patel,saanvi.patel121@gmail.com,1491,2026-06-11T08:55:45,13.04,INR,food_delivery,merch_6dd71420,card_not_present,dev_8cs0kfd86d,IN,IN,False,,approved,0,,1,0.0,False,,,
txn_7dd106d9e93345,cust_7820386ca4,acc_c69039f8842b,Aditya Joshi,aditya.joshi916@outlook.com,420,2026-06-11T09:13:14,10.17,INR,ecommerce_general,merch_7d226d81,card_present,dev_rg7qsodmx0,IN,IN,False,,approved,0,,1,0.0,False,,,
txn_4e0552418cea4e,cust_b13cbdb9e6,acc_f080f05fcd7f,Meera Nair,meera.nair285@yahoo.com,1390,2026-06-11T09:14:30,12.3,INR,entertainment,merch_c36c946b,card_present,dev_ffsspn327c,IN,IN,False,,approved,0,,1,0.0,False,,,
txn_c8d82027e34646,cust_b21764c471,acc_85dc589371f2,Ishaan Mehta,ishaan.mehta40@yahoo.com,2489,2026-06-11T09:22:35,27.54,INR,apparel,merch_ca8aae1e,card_not_present,dev_4ubzczjjy4,IN,IN,False,,approved,0,,1,0.0,False,,,
txn_0c420c20817744,cust_2364252eac,acc_0b2f64e36cd3,Aditya Mehta,aditya.mehta363@gmail.com,1383,2026-06-11T09:31:01,12.66,USD,fuel,merch_044fff36,card_not_present,dev_jj6avp1eox,SG,SG,False,,approved,0,,1,0.0,False,,,
txn_55515d0f16204e,cust_78140719d0,acc_fefe15636967,Vivaan Verma,vivaan.verma773@gmail.com,1899,2026-06-11T09:51:24,43.88,INR,fuel,merch_6e2215ae,card_present,dev_lm8mq1f6ys,SG,IN,True,,approved,0,,1,0.0,False,,,
txn_synth_warm_f161c98573,cust_synth_1c3e8d8f,acc_synth_8b46bce222,SynthUser 6C11,synth.0a2f6a@mail.com,19,2026-06-11T10:00:00,28.3,USD,grocery,merch_warm_3f530c,card_not_present,dev_synth_emcikptk,GB,GB,False,,approved,0,,1,0.0,False,,,
txn_83a1ab0ab65d4c,cust_4c4a789f13,acc_06b67351c2d5,Aarav Gupta,aarav.gupta642@gmail.com,753,2026-06-11T10:02:59,44.22,INR,utilities,merch_3c5d2ee3,card_present,dev_ib83hvvl74,IN,IN,False,,approved,0,,1,0.0,False,,,
txn_4b5ab817319340,cust_b21764c471,acc_85dc589371f2,Ishaan Mehta,ishaan.mehta40@yahoo.com,2489,2026-06-11T10:04:59,12.33,INR,entertainment,merch_4f648cbe,card_not_present,dev_u9w0te52vx,SG,IN,True,,approved,0,,1,0.0,False,,,
txn_74ce8cb070a447,cust_0cd6bf3f67,acc_b34e8d29f131,Neha Rao,neha.rao919@yahoo.com,549,2026-06-11T10:16:50,12.94,INR,food_delivery,merch_06759f00,app_transfer,dev_hwe2c7mv5n,GB,IN,True,,approved,0,,1,0.0,False,,,
txn_8c8dc1257a844e,cust_abc5e0ae40,acc_665d13aa2458,Ananya Gupta,ananya.gupta409@outlook.com,254,2026-06-11T10:24:09,5.42,INR,food_delivery,merch_22c41d61,card_present,dev_iwriqrpwfh,IN,IN,False,,approved,0,,1,0.0,False,,,
txn_e935e436287643,cust_235c4d3744,acc_864cd44968f1,Karan Iyer,karan.iyer276@outlook.com,2128,2026-06-11T10:29:45,29.07,INR,grocery,merch_253ad57d,card_present,dev_44g23tyifj,IN,IN,False,,approved,0,,1,0.0,False,,,
txn_e147df47ee274b,cust_90d9011757,acc_1395420bda6b,Diya Khan,diya.khan48@gmail.com,123,2026-06-11T10:38:00,39.03,INR,travel,merch_fdf1643a,card_present,dev_x0zudqj3d2,IN,IN,False,,approved,0,,1,0.0,False,,,
txn_f2b09e73f12e41,cust_5798ee4d6b,acc_24180e26b557,Ananya Khan,ananya.khan813@yahoo.com,1337,2026-06-11T10:41:32,45.28,USD,ecommerce_general,merch_7131b360,card_not_present,dev_xgzjsbpo18,US,US,False,,approved,0,,1,0.0,False,,,
txn_7e696a8d8e404f,cust_e4488755a0,acc_d949d6e55774,Rohan Nair,rohan.nair948@gmail.com,1411,2026-06-11T10:42:06,21.52,INR,grocery,merch_24bcb3f5,card_present,dev_2leyuko64z,IN,IN,False,,approved,0,,1,0.0,False,,,
txn_5c192c3dc6684b,cust_3a520a938b,acc_a1367ca2d960,Rohan Khan,rohan.khan175@proton.me,1821,2026-06-11T10:46:44,6.39,INR,grocery,merch_473dcd37,card_present,dev_9gx32uew9g,IN,IN,False,,approved,0,,1,0.0,False,,,
txn_7b255f7853af49,cust_64d9d47a4b,acc_4ee7698ed9eb,Rohan Khan,rohan.khan249@yahoo.com,818,2026-06-11T10:48:58,36.1,INR,grocery,merch_c4a5c82e,card_not_present,dev_6xiyzvnlpa,IN,IN,False,,approved,0,,1,0.0,False,,,
txn_eeda13a4c6b340,cust_7c5f76dbc6,acc_7a783ef22b9b,Rahul Patel,rahul.patel124@gmail.com,1386,2026-06-11T11:03:46,71.8,INR,electronics,merch_cd9a5e08,card_present,dev_5mfj3kez8u,IN,IN,False,,approved,0,,1,0.0,False,,,
txn_f4b2c8f9f15549,cust_4efdbcfef0,acc_d4563b961de6,Ishaan Reddy,ishaan.reddy857@gmail.com,215,2026-06-11T11:06:29,210.13,USD,electronics,merch_bfd9852d,card_present,dev_2sfr23c60c,SG,SG,False,,approved,0,,1,0.0,False,,,
txn_9388a33d30a34c,cust_86b8b9e215,acc_90f82caece8a,Saanvi Das,saanvi.das964@proton.me,1346,2026-06-11T11:15:37,9.41,INR,grocery,merch_5b0b6808,wire,dev_sivzb2sup0,US,IN,True,,approved,0,,1,0.0,False,,,
txn_0f1044947d8e40,cust_998a66ddcc,acc_443fc8a448e2,Vivaan Mehta,vivaan.mehta920@yahoo.com,2432,2026-06-11T11:25:30,31.27,INR,apparel,merch_c17080ae,app_transfer,dev_vj8h9kjsvc,IN,IN,False,,approved,0,,1,0.0,False,,,
txn_2bc6693eb32f40,cust_eb4d0ae505,acc_9c394510cc22,Rahul Sharma,rahul.sharma882@yahoo.com,341,2026-06-11T11:30:43,15.71,INR,grocery,merch_f4fc6a6d,card_not_present,dev_zxghexanvz,IN,IN,False,,approved,0,,1,0.0,False,,,
txn_17e8cf3d035741,cust_ae5368c8a8,acc_3119dd6aed5e,Rohan Verma,rohan.verma474@outlook.com,1434,2026-06-11T11:34:20,3.36,INR,food_delivery,merch_e577d8a2,card_present,dev_bqalha8oqi,IN,IN,False,,approved,0,,1,0.0,False,,,
txn_ce7e051f6cb44b,cust_61674ce457,acc_39d9e58d3020,Rohan Das,rohan.das429@yahoo.com,125,2026-06-11T11:35:22,6.08,INR,ecommerce_general,merch_8544a017,wire,dev_wj3i7e4ti3,IN,IN,False,,approved,0,,1,0.0,False,,,
txn_05527f4433f948,cust_45f94f7504,acc_e35d045ade18,Dev Nair,dev.nair676@proton.me,424,2026-06-11T11:41:54,4.62,INR,food_delivery,merch_5ac20e28,app_transfer,dev_toaztkszp7,IN,IN,False,,approved,0,,1,0.0,False,,,
txn_6fa382c7552a4f,cust_9be295e86a,acc_2d2b7715a921,Pooja Kapoor,pooja.kapoor487@proton.me,2319,2026-06-11T11:55:51,25.92,INR,fuel,merch_672ce443,wire,dev_23mza9gez5,IN,IN,False,,approved,0,,1,0.0,False,,,
txn_2e4c96cdb36040,cust_fc45546824,acc_b3fa8e425d3c,Diya Reddy,diya.reddy898@proton.me,1672,2026-06-11T12:00:30,23.67,USD,ecommerce_general,merch_d227a5cb,card_not_present,dev_5i87xw69hz,SG,SG,False,,approved,0,,1,0.0,False,,,
txn_09dde23765f64e,cust_548f9ba69c,acc_f4d7a1058097,Myra Rao,myra.rao62@proton.me,1251,2026-06-11T12:04:24,5.6,INR,fuel,merch_4b66a663,card_not_present,dev_1qiz4321lw,IN,IN,False,,approved,0,,1,0.0,False,,,
txn_7f3cef79bf7549,cust_eb5577b23a,acc_db2398285d8f,Karan Verma,karan.verma270@gmail.com,583,2026-06-11T12:17:01,14.56,USD,ecommerce_general,merch_197ef4a3,card_not_present,dev_6q3dsd67jb,AE,AE,False,,approved,0,,1,0.0,False,,,
txn_0e7f49d3cde349,cust_b7388dd5dd,acc_1e19e30f3e89,Dev Singh,dev.singh213@proton.me,2098,2026-06-11T12:18:36,26.61,USD,entertainment,merch_62ff80bc,card_not_present,dev_x7iatmysjj,AE,AE,False,,approved,0,,1,0.0,False,,,
txn_5dd6ee72c13149,cust_61f8aa9581,acc_37db6b6b8549,Diya Joshi,diya.joshi692@yahoo.com,1395,2026-06-11T12:24:43,30.18,INR,ecommerce_general,merch_edef62fe,card_not_present,dev_9ykhdo3ckk,IN,IN,False,,approved,0,,1,0.0,False,,,
txn_84a98cb0efcb47,cust_6233cc2618,acc_d999e8efa36a,Arjun Singh,arjun.singh592@proton.me,2177,2026-06-11T12:38:44,10.39,INR,fuel,merch_921c19ea,card_not_present,dev_d3xak74f5z,IN,IN,False,,approved,0,,1,0.0,False,,,
txn_8ff7c845231943,cust_c577e2cd27,acc_b4979b2b299a,Simran Mehta,simran.mehta327@proton.me,522,2026-06-11T12:42:38,53.34,USD,ecommerce_general,merch_df464047,app_transfer,dev_s7i5lgo9tn,SG,SG,False,,approved,0,,1,0.0,False,,,
txn_0e98b658325741,cust_1b783eda62,acc_32b66cebc8ea,Kabir Reddy,kabir.reddy111@yahoo.com,1810,2026-06-11T12:43:38,7.64,INR,food_delivery,merch_30ed2a64,app_transfer,dev_ddd2n3kc89,IN,IN,False,,approved,0,,1,0.0,False,,,
txn_1b8121c3010746,cust_7dcae43d07,acc_8b744e4afad9,Diya Mehta,diya.mehta281@yahoo.com,128,2026-06-11T13:16:29,24.64,USD,grocery,merch_600bc1c0,card_present,dev_1um04acc7y,AE,AE,False,,approved,0,,1,0.0,False,,,
txn_79b3ce11cb034b,cust_b4769e58bc,acc_b98506194202,Priya Nair,priya.nair294@proton.me,2283,2026-06-11T13:16:33,2.15,INR,fuel,merch_15aa59cf,card_not_present,dev_s5h8cj1aj0,IN,IN,False,,approved,0,,1,0.0,False,,,
txn_53ed817cdc9c4b,cust_b3d21b97f0,acc_07d46ac5c859,Aditya Singh,aditya.singh398@proton.me,40,2026-06-11T13:22:13,17.2,INR,fuel,merch_cf104c57,card_present,dev_71ngetl53c,SG,IN,True,,approved,0,,1,0.0,False,,,
txn_6dd6aa46726e4d,cust_4f3522f7a5,acc_483dd0e6beea,Simran Mehta,simran.mehta681@proton.me,2073,2026-06-11T13:25:02,12.75,INR,food_delivery,merch_30141dc2,card_not_present,dev_8iqfvapr4w,IN,IN,False,,approved,0,,1,0.0,False,,,
txn_31040a260afa46,cust_06ee1ec2ea,acc_4cd794d5d815,Meera Das,meera.das650@outlook.com,2262,2026-06-11T13:29:24,11.05,USD,ecommerce_general,merch_ac8f4909,wire,dev_hxiobcfphg,GB,GB,False,,approved,0,,1,0.0,False,,,
txn_83230e273fd443,cust_4c4a789f13,acc_06b67351c2d5,Aarav Gupta,aarav.gupta642@gmail.com,753,2026-06-11T13:29:56,78.38,INR,grocery,merch_b8ce1157,card_not_present,dev_ib83hvvl74,IN,IN,False,,approved,0,,1,0.0,False,,,
txn_a85ca94b8c9e44,cust_2588d8c8fc,acc_025875fbfbd6,Meera Singh,meera.singh710@gmail.com,1227,2026-06-11T13:34:17,41.53,USD,grocery,merch_eb7bb656,app_transfer,dev_k7aylprsjj,AE,AE,False,,approved,0,,1,0.0,False,,,
txn_169f101bf7c54d,cust_fd608ce068,acc_51ca17efa0f4,Myra Iyer,myra.iyer90@outlook.com,2408,2026-06-11T13:34:48,4.15,INR,grocery,merch_09e08c0b,card_not_present,dev_gaazpgyboa,IN,IN,False,,approved,0,,1,0.0,False,,,
txn_94e82e66c3184e,cust_c1a466d792,acc_f2776656365d,Ishaan Verma,ishaan.verma134@outlook.com,700,2026-06-11T13:37:26,17.93,USD,food_delivery,merch_9755dbda,card_present,dev_23r4jzorwz,US,US,False,,approved,0,,1,0.0,False,,,
txn_771d1800855e45,cust_75037f7796,acc_3ce6807b7ddf,Simran Khan,simran.khan660@outlook.com,2149,2026-06-11T13:51:42,25.05,INR,healthcare,merch_cea9ab51,app_transfer,dev_fdxk31wbht,IN,IN,False,,approved,0,,1,0.0,False,,,
txn_d7b3cf0000ea49,cust_6aab14e95f,acc_3a4db5fd4876,Saanvi Iyer,saanvi.iyer401@outlook.com,298,2026-06-11T13:51:46,96.98,USD,travel,merch_a9369d9f,card_present,dev_y6jztrhxjn,AE,AE,False,,approved,0,,1,0.0,False,,,
txn_c75dc7135f7047,cust_8fd507a7b4,acc_dd477d232380,Pooja Verma,pooja.verma396@proton.me,1893,2026-06-11T14:05:46,23.4,INR,grocery,merch_b64a5cc9,app_transfer,dev_9qdakg8rhc,IN,IN,False,,approved,0,,1,0.0,False,,,
txn_0b6dc099d3fa47,cust_6afeaf7570,acc_fdea79cf1f7a,Karan Patel,karan.patel457@yahoo.com,1300,2026-06-11T14:15:04,14.56,USD,grocery,merch_c2545d8a,card_not_present,dev_pfrrq3gu7g,US,US,False,,approved,0,,1,0.0,False,,,
txn_3a00859267934b,cust_e04a81099a,acc_52c945d6863c,Priya Kapoor,priya.kapoor362@yahoo.com,304,2026-06-11T14:18:54,5.33,INR,food_delivery,merch_853ef080,card_not_present,dev_zdcqr8zmmx,IN,IN,False,,approved,0,,1,0.0,False,,,
txn_b5ea4ac1d2514a,cust_36f52c97ec,acc_87d0144cd972,Aditya Gupta,aditya.gupta252@outlook.com,1337,2026-06-11T14:48:41,23.37,INR,entertainment,merch_680ff13d,card_present,dev_ucnj0hyl77,IN,IN,False,,approved,0,,1,0.0,False,,,
txn_441b7f5ada4742,cust_74f6da4c33,acc_43be56915e68,Ananya Rao,ananya.rao822@yahoo.com,1643,2026-06-11T14:49:36,12.18,INR,fuel,merch_9d8312cf,app_transfer,dev_duxmkluf28,IN,IN,False,,approved,0,,1,0.0,False,,,
txn_bc8f3ba5e64b43,cust_3d9349d973,acc_3436ef11519d,Sana Kapoor,sana.kapoor811@gmail.com,1432,2026-06-11T14:51:03,15.79,USD,electronics,merch_602848c4,card_not_present,dev_nxfirjlyqz,US,US,False,,approved,0,,1,0.0,False,,,
txn_04b5785d905845,cust_b4c7c97f40,acc_f703bed346c6,Dev Reddy,dev.reddy191@gmail.com,449,2026-06-11T14:54:22,38.62,INR,entertainment,merch_24ed9385,card_not_present,dev_9i7wa78v3c,IN,IN,False,,approved,0,,1,0.0,False,,,
txn_20562eebf3054c,cust_6afeaf7570,acc_fdea79cf1f7a,Karan Patel,karan.patel457@yahoo.com,1300,2026-06-11T14:57:02,28.93,USD,grocery,merch_74d3f8c2,app_transfer,dev_pfrrq3gu7g,US,US,False,,approved,0,,1,0.0,False,,,
txn_069f3a95686746,cust_f332cc584b,acc_f9e7bd8b5439,Rahul Verma,rahul.verma514@proton.me,377,2026-06-11T14:58:06,54.66,USD,electronics,merch_ce47d227,wire,dev_bkawyb03no,GB,GB,False,,approved,0,,1,0.0,False,,,
txn_ca66c9bc01f846,cust_2da2f28a5f,acc_9caf99765b68,Ananya Patel,ananya.patel424@gmail.com,644,2026-06-11T15:09:04,11.74,INR,grocery,merch_24b68339,card_not_present,dev_blb8tnjxcm,IN,IN,False,,approved,0,,1,0.0,False,,,
txn_91830ac9084d4b,cust_660b86c504,acc_ad4df32ba203,Meera Nair,meera.nair812@gmail.com,1059,2026-06-11T15:10:15,239.48,INR,utilities,merch_40fc34ca,card_present,dev_hylurtp0lz,IN,IN,False,,approved,0,,1,0.0,False,,,
txn_493e02ed4ae144,cust_9c55fe4e1c,acc_2fab0d5aa6ff,Arjun Khan,arjun.khan553@outlook.com,1834,2026-06-11T15:10:32,137.63,USD,travel,merch_92cd9083,card_not_present,dev_qaxxt5ne0v,GB,GB,False,,approved,0,,1,0.0,False,,,
txn_0c017686decb43,cust_553a7080d0,acc_38389840e1e1,Ananya Joshi,ananya.joshi221@gmail.com,676,2026-06-11T15:20:35,17.56,INR,fuel,merch_db4072ea,card_present,dev_uqiluvglaf,IN,IN,False,,approved,0,,1,0.0,False,,,
txn_bb74b27d3ef24c,cust_b995714ea0,acc_668cc26e5d53,Ananya Mehta,ananya.mehta885@gmail.com,1101,2026-06-11T15:27:42,24.63,INR,healthcare,merch_a016dea4,card_present,dev_o5w5d8qba3,IN,IN,False,,approved,0,,1,0.0,False,,,
txn_c6e08a185c9348,cust_3a520a938b,acc_a1367ca2d960,Rohan Khan,rohan.khan175@proton.me,1821,2026-06-11T15:36:24,15.61,INR,entertainment,merch_20b58e94,app_transfer,dev_9gx32uew9g,IN,IN,False,,approved,0,,1,0.0,False,,,
txn_6ffcf02384a140,cust_48f599a896,acc_7a1e61a8b260,Arjun Rao,arjun.rao804@gmail.com,2356,2026-06-11T15:37:32,51.22,INR,healthcare,merch_14104205,card_not_present,dev_y12yivfqsx,IN,IN,False,,approved,0,,1,0.0,False,,,
txn_1b7e1ba9912c42,cust_a0f5c05480,acc_cc2864788be9,Diya Patel,diya.patel582@gmail.com,1599,2026-06-11T15:42:38,14.98,USD,food_delivery,merch_98997953,app_transfer,dev_hersnun446,GB,GB,False,,approved,0,,1,0.0,False,,,
txn_bbefe6a8fbff43,cust_79f3064950,acc_c6e0b2466577,Pooja Reddy,pooja.reddy994@outlook.com,248,2026-06-11T15:58:09,64.62,INR,apparel,merch_e1f8b773,card_not_present,dev_mkkq7902kn,IN,IN,False,,declined,0,,1,0.0,False,,,
txn_14d4647059544b,cust_589e38aca2,acc_cf6e4e316886,Aarav Reddy,aarav.reddy287@yahoo.com,962,2026-06-11T16:03:28,9.04,INR,fuel,merch_e0b3f1bb,card_not_present,dev_7xzvzyyic1,IN,IN,False,,approved,0,,1,0.0,False,,,
txn_0147eb2d7d7d4c,cust_4b84f49fb3,acc_ae8122265c44,Priya Patel,priya.patel505@outlook.com,2160,2026-06-11T16:13:24,32.83,USD,entertainment,merch_de9bd144,card_not_present,dev_ioyir1up3c,DE,DE,False,,approved,0,,1,0.0,False,,,
txn_ef1f28c484aa40,cust_6233cc2618,acc_d999e8efa36a,Arjun Singh,arjun.singh592@proton.me,2177,2026-06-11T16:19:38,51.25,INR,ecommerce_general,merch_2857f579,card_not_present,dev_d3xak74f5z,IN,IN,False,,approved,0,,1,0.0,False,,,
txn_e73e9a41184b4e,cust_2364252eac,acc_0b2f64e36cd3,Aditya Mehta,aditya.mehta363@gmail.com,1383,2026-06-11T16:21:28,7.1,USD,food_delivery,merch_0403283e,wire,dev_jj6avp1eox,SG,SG,False,,approved,0,,1,0.0,False,,,
txn_140be9205ef04a,cust_437ecbece3,acc_0e5ced79fd11,Priya Verma,priya.verma469@proton.me,788,2026-06-11T16:21:52,9.27,USD,entertainment,merch_becea0df,wire,dev_vnr3lsdxjc,US,DE,True,,approved,0,,1,0.0,False,,,
txn_911e92d0d67144,cust_0cd82211e1,acc_88aaac8a723a,Dev Verma,dev.verma334@outlook.com,1959,2026-06-11T16:30:27,41.61,USD,ecommerce_general,merch_9aa9d3ce,app_transfer,dev_g3rbei13he,US,US,False,,approved,0,,1,0.0,False,,,
txn_857ca325402440,cust_04f2482aad,acc_e7442a9b70ed,Simran Sharma,simran.sharma412@outlook.com,2392,2026-06-11T16:41:41,7.67,INR,food_delivery,merch_38a53005,wire,dev_3aipjiylqx,IN,IN,False,,approved,0,,1,0.0,False,,,
txn_74f82202666449,cust_00a023baff,acc_b6d61dd89324,Rahul Mehta,rahul.mehta8@gmail.com,1686,2026-06-11T16:43:51,37.06,USD,utilities,merch_75f5492c,app_transfer,dev_udqbuygrx2,GB,GB,False,,approved,0,,1,0.0,False,,,
txn_6518ec1e43174a,cust_7ff634baa4,acc_60b938ae1997,Pooja Reddy,pooja.reddy441@proton.me,1872,2026-06-11T16:49:33,11.9,INR,grocery,merch_b5d5bdaa,app_transfer,dev_f2xolzonk6,IN,IN,False,,approved,0,,1,0.0,False,,,
txn_6c1f217c09c54a,cust_60b67adace,acc_63c87db9458b,Rohan Patel,rohan.patel416@gmail.com,2247,2026-06-11T16:59:34,28.77,INR,food_delivery,merch_bc259e58,app_transfer,dev_sqxpiz0r59,IN,IN,False,,approved,0,,1,0.0,False,,,
txn_a5b9e1f0b10141,cust_ae50d51784,acc_59583aec042b,Saanvi Sharma,saanvi.sharma990@yahoo.com,2248,2026-06-11T17:00:11,59.58,USD,food_delivery,merch_a418d17c,wire,dev_qx4q7xolxc,US,US,False,,approved,0,,1,0.0,False,,,
txn_a1d41e9c01c849,cust_1caf71997e,acc_b2592bae0640,Arjun Khan,arjun.khan772@proton.me,2149,2026-06-11T17:00:35,19.68,USD,ecommerce_general,merch_d9bb357f,card_not_present,dev_ho3a80p685,US,US,False,,approved,0,,1,0.0,False,,,
txn_c6f2b8063e684e,cust_a011bd0785,acc_1512a8cfac0b,Meera Sharma,meera.sharma342@outlook.com,2460,2026-06-11T17:05:50,45.84,INR,fuel,merch_837e8e1c,card_present,dev_i5r8vo4kvf,IN,IN,False,,approved,0,,1,0.0,False,,,
txn_641133ec7f8245,cust_27ed771d16,acc_b62e1c99de10,Sana Gupta,sana.gupta846@proton.me,173,2026-06-11T17:08:18,5.86,USD,food_delivery,merch_a02de0af,card_present,dev_x6kqb166xt,DE,DE,False,,approved,0,,1,0.0,False,,,
txn_725f07ec0b6141,cust_a2624aa629,acc_605c12c511b6,Kabir Patel,kabir.patel234@proton.me,1938,2026-06-11T17:09:15,20.0,INR,grocery,merch_91aae378,card_not_present,dev_ub31p35zwq,IN,IN,False,,approved,0,,1,0.0,False,,,
txn_3d4c80289b064b,cust_4561c1c9e0,acc_6f94f59e8507,Diya Khan,diya.khan456@outlook.com,709,2026-06-11T17:10:17,16.64,USD,fuel,merch_c4653439,app_transfer,dev_gi9myuq99p,DE,DE,False,,approved,0,,1,0.0,False,,,
txn_1d32c882a0334b,cust_87c0f88cf5,acc_027368d9cbb7,Simran Sharma,simran.sharma382@yahoo.com,2134,2026-06-11T17:19:07,39.35,INR,ecommerce_general,merch_f987cf87,card_present,dev_sfwvvpo0t2,IN,IN,False,,approved,0,,1,0.0,False,,,
txn_0240a6cdcbae49,cust_a6ac7b4a99,acc_05a2c985a996,Pooja Gupta,pooja.gupta499@outlook.com,484,2026-06-11T17:21:20,64.55,USD,travel,merch_7568433f,app_transfer,dev_211u645vdb,DE,DE,False,,approved,0,,1,0.0,False,,,
txn_0468675f2b144c,cust_b3c3385486,acc_3f3beee05316,Dev Nair,dev.nair206@outlook.com,239,2026-06-11T17:22:22,8.13,INR,food_delivery,merch_5cce9521,card_not_present,dev_9r37v3869o,IN,IN,False,,approved,0,,1,0.0,False,,,
txn_92ae469c78e74c,cust_ee5285c53c,acc_99780f3bfc3e,Ananya Das,ananya.das435@outlook.com,2317,2026-06-11T17:26:18,51.87,INR,ecommerce_general,merch_36f26535,card_present,dev_24p1avftxx,IN,IN,False,,approved,0,,1,0.0,False,,,
txn_6c269d285aa94b,cust_3d3909ad8f,acc_581499630a49,Simran Khan,simran.khan635@outlook.com,398,2026-06-11T17:28:04,11.47,INR,grocery,merch_3725ce6d,card_present,dev_jq4ynl4vbh,IN,IN,False,,approved,0,,1,0.0,False,,,
txn_fa91bb07e6f549,cust_11c01f877f,acc_5887348cd12d,Pooja Mehta,pooja.mehta155@gmail.com,1895,2026-06-11T17:32:11,10.56,INR,ecommerce_general,merch_59f71dc1,card_present,dev_aa2pqltwgr,IN,IN,False,,approved,0,,1,0.0,False,,,
txn_0540048f018f49,cust_91b558c61d,acc_18afcfeac5f9,Saanvi Kapoor,saanvi.kapoor180@outlook.com,1797,2026-06-11T17:37:51,4.54,INR,entertainment,merch_c06c98ce,card_not_present,dev_gduq6id8xy,IN,IN,False,,approved,0,,1,0.0,False,,,
